node_name,price_cpu,price_mem,price_net,price_queue,task_name,updated_time
node1,N/A,N/A,N/A,N/A,task2,N/A
node2,N/A,N/A,N/A,N/A,task2,N/A
node3,N/A,N/A,N/A,N/A,task2,N/A
node1,N/A,N/A,N/A,N/A,task3,N/A
node2,N/A,N/A,N/A,N/A,task3,N/A
node3,N/A,N/A,N/A,N/A,task3,N/A
node1,N/A,N/A,N/A,N/A,task5,N/A
node2,N/A,N/A,N/A,N/A,task5,N/A
node3,N/A,N/A,N/A,N/A,task5,N/A
node1,N/A,N/A,N/A,N/A,task6,N/A
node2,N/A,N/A,N/A,N/A,task6,N/A
node3,N/A,N/A,N/A,N/A,task6,N/A
node1,N/A,N/A,N/A,N/A,task0,N/A
node2,N/A,N/A,N/A,N/A,task0,N/A
node3,N/A,N/A,N/A,N/A,task0,N/A
node1,N/A,N/A,N/A,N/A,task1,N/A
node2,N/A,N/A,N/A,N/A,task1,N/A
node3,N/A,N/A,N/A,N/A,task1,N/A
node1,N/A,N/A,N/A,N/A,task4,N/A
node2,N/A,N/A,N/A,N/A,task4,N/A
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:08:23
node3,11.987700534759368,41.8171122994652,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:10:10
node3,11.987700534759368,41.8171122994652,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:10:11
node3,11.987700534759368,41.8171122994652,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:10:11
node1,8.74866310160428,44.89037433155089,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:10:11
node3,11.987700534759368,41.8171122994652,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:10:11
node3,11.987700534759368,41.8171122994652,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:10:11
node1,8.74866310160428,44.89037433155089,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:10:11
node3,11.987700534759368,41.8171122994652,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:10:12
node1,8.74866310160428,44.89037433155089,node2 2435.939472054716 node3 1406.8778659703623 home 2430.981843475221 ,0,task5,31.03.19 12:10:12
node3,11.987700534759368,41.8171122994652,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:10:12
node2,14.330481283422454,40.924598930481295,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:10:12
node2,14.330481283422454,40.924598930481295,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:10:12
node2,14.330481283422454,40.924598930481295,node1 2635.264908652004 home 123.99469933361678 node3 1369.5405403017394 ,0,task5,31.03.19 12:10:12
node1,8.74866310160428,44.89037433155089,node2 2451.088105525847 node3 1414.5893840623687 home 2445.788983403865 ,0,task4,31.03.19 12:10:12
node2,14.330481283422454,40.924598930481295,node1 2706.8030828441915 home 121.47750316105638 node3 1408.5709658276478 ,0,task4,31.03.19 12:10:12
node1,8.74866310160428,44.89037433155089,node2 2433.7723968451423 node3 1405.77469818952 home 2428.8636431312907 ,0,task1,31.03.19 12:10:13
node2,14.330481283422454,40.924598930481295,node1 2624.892141485392 home 124.35494441314711 node3 1363.9558259041441 ,0,task1,31.03.19 12:10:13
node1,8.74866310160428,44.89037433155089,node2 2390.274195184542 node3 1383.6314197684974 home 2386.347667661151 ,0,task6,31.03.19 12:10:13
node2,14.330481283422454,40.924598930481295,node1 2426.095342694933 home 131.0485920957582 node3 1260.2355019761983 ,0,task6,31.03.19 12:10:13
node1,8.74866310160428,44.89037433155089,node2 2499.5325037184466 node3 1439.2500999265048 home 2493.143197096826 ,0,task2,31.03.19 12:10:13
node2,14.330481283422454,40.924598930481295,node1 2924.0506726082413 home 113.44008227123422 node3 1533.2842206072528 ,0,task2,31.03.19 12:10:14
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:11:23
node3,11.92736842105264,41.861052631578914,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:13:10
node3,11.92736842105264,41.861052631578914,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:13:11
node3,11.92736842105264,41.861052631578914,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:13:11
node3,11.92736842105264,41.861052631578914,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:13:11
node1,8.780526315789473,44.93368421052641,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:13:11
node3,11.92736842105264,41.861052631578914,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:13:11
node1,8.780526315789473,44.93368421052641,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:13:11
node3,11.92736842105264,41.861052631578914,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:13:11
node3,11.92736842105264,41.861052631578914,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:13:12
node1,8.780526315789473,44.93368421052641,node2 2435.939472054716 node3 1406.8778659703623 home 2430.981843475221 ,0,task5,31.03.19 12:13:12
node2,14.15631578947368,40.92263157894738,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:13:12
node2,14.15631578947368,40.92263157894738,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:13:12
node2,14.15631578947368,40.92263157894738,node1 2635.264908652004 home 123.99469933361678 node3 1369.5405403017394 ,0,task5,31.03.19 12:13:12
node1,8.780526315789473,44.93368421052641,node2 2451.088105525847 node3 1414.5893840623687 home 2445.788983403865 ,0,task4,31.03.19 12:13:12
node2,14.15631578947368,40.92263157894738,node1 2706.8030828441915 home 121.47750316105638 node3 1408.5709658276478 ,0,task4,31.03.19 12:13:12
node1,8.780526315789473,44.93368421052641,node2 2433.7723968451423 node3 1405.77469818952 home 2428.8636431312907 ,0,task1,31.03.19 12:13:12
node2,14.15631578947368,40.92263157894738,node1 2624.892141485392 home 124.35494441314711 node3 1363.9558259041441 ,0,task1,31.03.19 12:13:12
node1,8.780526315789473,44.93368421052641,node2 2390.274195184542 node3 1383.6314197684974 home 2386.347667661151 ,0,task6,31.03.19 12:13:12
node1,8.780526315789473,44.93368421052641,node2 2499.5325037184466 node3 1439.2500999265048 home 2493.143197096826 ,0,task2,31.03.19 12:13:13
node2,14.15631578947368,40.92263157894738,node1 2426.095342694933 home 131.0485920957582 node3 1260.2355019761983 ,0,task6,31.03.19 12:13:13
node2,14.15631578947368,40.92263157894738,node1 2924.0506726082413 home 113.44008227123422 node3 1533.2842206072528 ,0,task2,31.03.19 12:13:13
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:14:23
node3,11.868911917098455,41.90414507772018,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:16:10
node3,11.868911917098455,41.90414507772018,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:16:11
node3,11.868911917098455,41.90414507772018,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:16:11
node1,8.801554404145074,44.97564766839388,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:16:11
node3,11.868911917098455,41.90414507772018,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:16:11
node1,8.801554404145074,44.97564766839388,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:16:11
node3,11.868911917098455,41.90414507772018,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:16:11
node1,8.801554404145074,44.97564766839388,node2 2435.939472054716 node3 1406.8778659703623 home 2430.981843475221 ,0,task5,31.03.19 12:16:12
node3,11.868911917098455,41.90414507772018,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:16:12
node2,13.993782383419685,40.920725388601056,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:16:12
node3,11.868911917098455,41.90414507772018,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:16:12
node2,13.993782383419685,40.920725388601056,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:16:12
node2,13.993782383419685,40.920725388601056,node1 2635.264908652004 home 123.99469933361678 node3 1369.5405403017394 ,0,task5,31.03.19 12:16:12
node1,8.801554404145074,44.97564766839388,node2 2451.088105525847 node3 1414.5893840623687 home 2445.788983403865 ,0,task4,31.03.19 12:16:12
node2,13.993782383419685,40.920725388601056,node1 2706.8030828441915 home 121.47750316105638 node3 1408.5709658276478 ,0,task4,31.03.19 12:16:12
node1,8.801554404145074,44.97564766839388,node2 2433.7723968451423 node3 1405.77469818952 home 2428.8636431312907 ,0,task1,31.03.19 12:16:12
node2,13.993782383419685,40.920725388601056,node1 2624.892141485392 home 124.35494441314711 node3 1363.9558259041441 ,0,task1,31.03.19 12:16:13
node1,8.801554404145074,44.97564766839388,node2 2390.274195184542 node3 1383.6314197684974 home 2386.347667661151 ,0,task6,31.03.19 12:16:13
node1,8.801554404145074,44.97564766839388,node2 2499.5325037184466 node3 1439.2500999265048 home 2493.143197096826 ,0,task2,31.03.19 12:16:13
node2,13.993782383419685,40.920725388601056,node1 2426.095342694933 home 131.0485920957582 node3 1260.2355019761983 ,0,task6,31.03.19 12:16:13
node2,13.993782383419685,40.920725388601056,node1 2924.0506726082413 home 113.44008227123422 node3 1533.2842206072528 ,0,task2,31.03.19 12:16:14
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:17:23
node3,11.87142857142858,41.94642857142854,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:19:10
node3,11.87142857142858,41.94642857142854,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:19:11
node3,11.87142857142858,41.94642857142854,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:19:11
node3,11.87142857142858,41.94642857142854,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:19:11
node1,8.7484693877551,45.01683673469398,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:19:11
node3,11.87142857142858,41.94642857142854,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:19:11
node1,8.7484693877551,45.01683673469398,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:19:11
node3,11.87142857142858,41.94642857142854,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:19:11
node3,11.87142857142858,41.94642857142854,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:19:12
node1,8.7484693877551,45.01683673469398,node2 2435.939472054716 node3 1406.8778659703623 home 2430.981843475221 ,0,task5,31.03.19 12:19:12
node2,13.835204081632648,40.91887755102042,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:19:12
node2,13.835204081632648,40.91887755102042,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:19:12
node2,13.835204081632648,40.91887755102042,node1 2635.264908652004 home 123.99469933361678 node3 1369.5405403017394 ,0,task5,31.03.19 12:19:12
node1,8.7484693877551,45.01683673469398,node2 2451.088105525847 node3 1414.5893840623687 home 2445.788983403865 ,0,task4,31.03.19 12:19:12
node2,13.835204081632648,40.91887755102042,node1 2706.8030828441915 home 121.47750316105638 node3 1408.5709658276478 ,0,task4,31.03.19 12:19:12
node1,8.7484693877551,45.01683673469398,node2 2433.7723968451423 node3 1405.77469818952 home 2428.8636431312907 ,0,task1,31.03.19 12:19:12
node2,13.835204081632648,40.91887755102042,node1 2624.892141485392 home 124.35494441314711 node3 1363.9558259041441 ,0,task1,31.03.19 12:19:12
node1,8.7484693877551,45.01683673469398,node2 2390.274195184542 node3 1383.6314197684974 home 2386.347667661151 ,0,task6,31.03.19 12:19:13
node1,8.7484693877551,45.01683673469398,node2 2499.5325037184466 node3 1439.2500999265048 home 2493.143197096826 ,0,task2,31.03.19 12:19:13
node2,13.835204081632648,40.91887755102042,node1 2426.095342694933 home 131.0485920957582 node3 1260.2355019761983 ,0,task6,31.03.19 12:19:13
node2,13.835204081632648,40.91887755102042,node1 2924.0506726082413 home 113.44008227123422 node3 1533.2842206072528 ,0,task2,31.03.19 12:19:13
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:20:23
node3,11.917085427135687,41.98894472361806,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:22:10
node3,11.917085427135687,41.98894472361806,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:22:11
node3,11.917085427135687,41.98894472361806,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:22:11
node1,8.689447236180902,45.05527638190966,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:22:11
node3,11.917085427135687,41.98894472361806,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:22:11
node3,11.917085427135687,41.98894472361806,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:22:11
node1,8.689447236180902,45.05527638190966,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:22:11
node3,11.917085427135687,41.98894472361806,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:22:12
node1,8.689447236180902,45.05527638190966,node2 2435.939472054716 node3 1406.8778659703623 home 2430.981843475221 ,0,task5,31.03.19 12:22:12
node2,13.676884422110547,40.9170854271357,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:22:12
node2,13.676884422110547,40.9170854271357,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:22:12
node3,11.917085427135687,41.98894472361806,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:22:12
node2,13.676884422110547,40.9170854271357,node1 2635.264908652004 home 123.99469933361678 node3 1369.5405403017394 ,0,task5,31.03.19 12:22:12
node1,8.689447236180902,45.05527638190966,node2 2451.088105525847 node3 1414.5893840623687 home 2445.788983403865 ,0,task4,31.03.19 12:22:12
node2,13.676884422110547,40.9170854271357,node1 2706.8030828441915 home 121.47750316105638 node3 1408.5709658276478 ,0,task4,31.03.19 12:22:12
node2,13.676884422110547,40.9170854271357,node1 2624.892141485392 home 124.35494441314711 node3 1363.9558259041441 ,0,task1,31.03.19 12:22:12
node1,8.689447236180902,45.05527638190966,node2 2433.7723968451423 node3 1405.77469818952 home 2428.8636431312907 ,0,task1,31.03.19 12:22:12
node1,8.689447236180902,45.05527638190966,node2 2390.274195184542 node3 1383.6314197684974 home 2386.347667661151 ,0,task6,31.03.19 12:22:13
node1,8.689447236180902,45.05527638190966,node2 2499.5325037184466 node3 1439.2500999265048 home 2493.143197096826 ,0,task2,31.03.19 12:22:13
node2,13.676884422110547,40.9170854271357,node1 2426.095342694933 home 131.0485920957582 node3 1260.2355019761983 ,0,task6,31.03.19 12:22:13
node2,13.676884422110547,40.9170854271357,node1 2924.0506726082413 home 113.44008227123422 node3 1533.2842206072528 ,0,task2,31.03.19 12:22:13
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:23:23
node3,11.869801980198028,42.03118811881184,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:25:10
node3,11.869801980198028,42.03118811881184,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:25:11
node3,11.869801980198028,42.03118811881184,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:25:11
node1,8.704455445544552,45.09455445544566,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:25:11
node3,11.869801980198028,42.03118811881184,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:25:11
node3,11.869801980198028,42.03118811881184,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:25:11
node1,8.704455445544552,45.09455445544566,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:25:11
node3,11.869801980198028,42.03118811881184,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:25:12
node3,11.869801980198028,42.03118811881184,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:25:12
node1,8.704455445544552,45.09455445544566,node2 2435.939472054716 node3 1406.8778659703623 home 2430.981843475221 ,0,task5,31.03.19 12:25:12
node2,13.526732673267322,40.91534653465348,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:25:12
node2,13.526732673267322,40.91534653465348,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:25:12
node2,13.526732673267322,40.91534653465348,node1 2635.264908652004 home 123.99469933361678 node3 1369.5405403017394 ,0,task5,31.03.19 12:25:12
node1,8.704455445544552,45.09455445544566,node2 2451.088105525847 node3 1414.5893840623687 home 2445.788983403865 ,0,task4,31.03.19 12:25:12
node2,13.526732673267322,40.91534653465348,node1 2706.8030828441915 home 121.47750316105638 node3 1408.5709658276478 ,0,task4,31.03.19 12:25:12
node1,8.704455445544552,45.09455445544566,node2 2433.7723968451423 node3 1405.77469818952 home 2428.8636431312907 ,0,task1,31.03.19 12:25:12
node2,13.526732673267322,40.91534653465348,node1 2624.892141485392 home 124.35494441314711 node3 1363.9558259041441 ,0,task1,31.03.19 12:25:13
node1,8.704455445544552,45.09455445544566,node2 2390.274195184542 node3 1383.6314197684974 home 2386.347667661151 ,0,task6,31.03.19 12:25:13
node1,8.704455445544552,45.09455445544566,node2 2499.5325037184466 node3 1439.2500999265048 home 2493.143197096826 ,0,task2,31.03.19 12:25:13
node2,13.526732673267322,40.91534653465348,node1 2426.095342694933 home 131.0485920957582 node3 1260.2355019761983 ,0,task6,31.03.19 12:25:13
node2,13.526732673267322,40.91534653465348,node1 2924.0506726082413 home 113.44008227123422 node3 1533.2842206072528 ,0,task2,31.03.19 12:25:13
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:26:23
node3,11.819512195121957,42.070243902438996,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:28:10
node3,11.819512195121957,42.070243902438996,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:28:11
node3,11.819512195121957,42.070243902438996,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:28:11
node1,8.677560975609753,45.131219512195244,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:28:11
node3,11.819512195121957,42.070243902438996,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:28:11
node1,8.677560975609753,45.131219512195244,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:28:11
node3,11.819512195121957,42.070243902438996,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:28:11
node1,8.677560975609753,45.131219512195244,node2 2435.939472054716 node3 1406.8778659703623 home 2430.981843475221 ,0,task5,31.03.19 12:28:12
node3,11.819512195121957,42.070243902438996,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:28:12
node2,13.37853658536585,40.91365853658537,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:28:12
node3,11.819512195121957,42.070243902438996,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:28:12
node2,13.37853658536585,40.91365853658537,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:28:12
node2,13.37853658536585,40.91365853658537,node1 2635.264908652004 home 123.99469933361678 node3 1369.5405403017394 ,0,task5,31.03.19 12:28:12
node1,8.677560975609753,45.131219512195244,node2 2451.088105525847 node3 1414.5893840623687 home 2445.788983403865 ,0,task4,31.03.19 12:28:12
node2,13.37853658536585,40.91365853658537,node1 2706.8030828441915 home 121.47750316105638 node3 1408.5709658276478 ,0,task4,31.03.19 12:28:12
node1,8.677560975609753,45.131219512195244,node2 2433.7723968451423 node3 1405.77469818952 home 2428.8636431312907 ,0,task1,31.03.19 12:28:12
node2,13.37853658536585,40.91365853658537,node1 2624.892141485392 home 124.35494441314711 node3 1363.9558259041441 ,0,task1,31.03.19 12:28:13
node1,8.677560975609753,45.131219512195244,node2 2390.274195184542 node3 1383.6314197684974 home 2386.347667661151 ,0,task6,31.03.19 12:28:13
node1,8.677560975609753,45.131219512195244,node2 2499.5325037184466 node3 1439.2500999265048 home 2493.143197096826 ,0,task2,31.03.19 12:28:13
node2,13.37853658536585,40.91365853658537,node1 2426.095342694933 home 131.0485920957582 node3 1260.2355019761983 ,0,task6,31.03.19 12:28:13
node2,13.37853658536585,40.91365853658537,node1 2924.0506726082413 home 113.44008227123422 node3 1533.2842206072528 ,0,task2,31.03.19 12:28:13
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:29:23
node3,11.71634615384616,42.10865384615382,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:31:10
node3,11.71634615384616,42.10865384615382,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:31:11
node3,11.71634615384616,42.10865384615382,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:31:11
node1,8.621634615384615,45.16730769230782,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:31:11
node3,11.71634615384616,42.10865384615382,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:31:11
node3,11.71634615384616,42.10865384615382,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:31:11
node1,8.621634615384615,45.16730769230782,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:31:11
node3,11.71634615384616,42.10865384615382,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:31:12
node1,8.621634615384615,45.16730769230782,node2 2435.939472054716 node3 1406.8778659703623 home 2430.981843475221 ,0,task5,31.03.19 12:31:12
node2,13.234615384615383,40.91298076923077,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:31:12
node3,11.71634615384616,42.10865384615382,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:31:12
node2,13.234615384615383,40.91298076923077,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:31:12
node2,13.234615384615383,40.91298076923077,node1 2635.264908652004 home 123.99469933361678 node3 1369.5405403017394 ,0,task5,31.03.19 12:31:12
node1,8.621634615384615,45.16730769230782,node2 2451.088105525847 node3 1414.5893840623687 home 2445.788983403865 ,0,task4,31.03.19 12:31:12
node2,13.234615384615383,40.91298076923077,node1 2706.8030828441915 home 121.47750316105638 node3 1408.5709658276478 ,0,task4,31.03.19 12:31:12
node1,8.621634615384615,45.16730769230782,node2 2433.7723968451423 node3 1405.77469818952 home 2428.8636431312907 ,0,task1,31.03.19 12:31:12
node2,13.234615384615383,40.91298076923077,node1 2624.892141485392 home 124.35494441314711 node3 1363.9558259041441 ,0,task1,31.03.19 12:31:13
node1,8.621634615384615,45.16730769230782,node2 2390.274195184542 node3 1383.6314197684974 home 2386.347667661151 ,0,task6,31.03.19 12:31:13
node1,8.621634615384615,45.16730769230782,node2 2499.5325037184466 node3 1439.2500999265048 home 2493.143197096826 ,0,task2,31.03.19 12:31:13
node2,13.234615384615383,40.91298076923077,node1 2426.095342694933 home 131.0485920957582 node3 1260.2355019761983 ,0,task6,31.03.19 12:31:13
node2,13.234615384615383,40.91298076923077,node1 2924.0506726082413 home 113.44008227123422 node3 1533.2842206072528 ,0,task2,31.03.19 12:31:13
home,-1,-1,node2 136.58281390700336 node3 1305.5668184833642 node1 2625.5192012522025 ,-1,task0,31.03.19 12:32:23
node3,11.619905213270147,42.14597156398102,node2 1299.4523492651592 node1 1420.9965767165563 home 1331.1775386604847 ,0,task3,31.03.19 12:34:10
node3,11.619905213270147,42.14597156398102,node2 1352.7758343774801 node1 1706.6160530588527 home 1384.4355823252267 ,0,task0,31.03.19 12:34:11
node3,11.619905213270147,42.14597156398102,node2 1310.4526908322994 node1 1485.127978435358 home 1342.1807360830273 ,0,task5,31.03.19 12:34:11
node1,8.570142180094786,45.202369668246575,node2 2408.797400360791 node3 1393.060914178642 home 2404.452326116488 ,0,task3,31.03.19 12:34:11
node3,11.619905213270147,42.14597156398102,node2 1316.5963562329766 node1 1519.7800623695941 home 1348.322338400048 ,0,task4,31.03.19 12:34:11
node1,8.570142180094786,45.202369668246575,node2 2540.1469257928125 node3 1459.9246588837775 home 2532.8458968317887 ,0,task0,31.03.19 12:34:11
node3,11.619905213270147,42.14597156398102,node2 1309.5740557969252 node1 1480.103746604267 home 1341.3021811299232 ,0,task1,31.03.19 12:34:11
node3,11.619905213270147,42.14597156398102,node2 1291.5086765442595 node1 1373.0336858015487 home 1323.2266180227502 ,0,task6,31.03.19 12:34:12
node2,13.095734597156397,40.91232227488151,node1 2502.8555972608447 home 128.50936392545725 node3 1299.5709818812443 ,0,task3,31.03.19 12:34:12
node3,11.619905213270147,42.14597156398102,node2 1336.2634928171572 node1 1625.0275386964554 home 1367.965034902289 ,0,task2,31.03.19 12:34:12
node2,13.095734597156397,40.91232227488151,node1 3092.42137096816 home 106.71656139608679 node3 1637.716553783962 ,0,task0,31.03.19 12:34:12
